"product_id","title","author","date","ver.purchase","format","stars","comments","helpful","rver_url","rver_id"
"B002WWF4IM","This thing works horribly the magnets that keep it folded just kept coming ...","melonie pavlick","October 31, 2015",1,"White",1,"This thing works horribly the magnets that keep it folded just kept coming down when I put my 7 pound newborn in it.  It also looks very uncomfortable with almost no support was a waste of $45 just stick to the normal $20 bath tubs at target",,"https://www.amazon.com/gp/profile/amzn1.account.AEE4NFIBJ7QWDK4ABIYLV2JHEJ3A/ref=cm_cr_arp_d_pdp?ie=UTF8","AEE4NFIBJ7QWDK4ABIYLV2JHEJ3A"
"B002WWF4IM","LOVE this puj tub. Perfect for Newborns!","Jackie","October 29, 2015",1,"White",5,"LOVE this put tub for my newborn. I used it for my first son and now for my second. Everyone has a different opinion but I LOVE this for newborns. Safe, makes bath time enjoyable. Well worth the money even if used a short time. One of my favourite things to have for baby.",,"https://www.amazon.com/gp/profile/amzn1.account.AGA5MSDADORDMAZMPXV3YJE2ACWA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGA5MSDADORDMAZMPXV3YJE2ACWA"
"B002WWF4IM","Not as expected.","Ranae","October 28, 2015",1,"Aqua",2,"I splurged and bought this as a baby shower gift. She has recently bought a new tub, and I haven't seen her use it. She is awkward if I ask her about it...which means she hates it. Hmph.",,"https://www.amazon.com/gp/profile/amzn1.account.AFJMPBXGAZLFP3OVWVPZ7NEBOUQQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFJMPBXGAZLFP3OVWVPZ7NEBOUQQ"
"B002WWF4IM","This makes bathing so easy! I found the larger plastic tubs hard to ...","Cindy Baker","October 23, 2015",1,"White",5,"This makes bathing so easy! I found the larger plastic tubs hard to bathe a squirmy newborn in. This cradles the baby well, I used it with my son until he was almost 3 months old! He was probably too big at that point but he still loved it!",,"https://www.amazon.com/gp/profile/amzn1.account.AFISULGMMYGUHQWQHXZCQEXBRAUQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFISULGMMYGUHQWQHXZCQEXBRAUQ"
"B002WWF4IM","My baby loved this tub","Sylvia","October 23, 2015",1,"White",5,"My baby loved this tub, and so did I. I still wrapped her up in a towel to put her in the water though, and after I did that, she finally started liking bathtime. She was just cold! Just grew so fast and I didn't get as much use out of this tub as I'd hoped, since the weight limit is like 17lbs I think. 2-2.5 months-ish was when we stopped, but then again my 7lb 3oz EBF baby (at birth) grew crazy fast.",,"https://www.amazon.com/gp/profile/amzn1.account.AGY37I62TDUAZT3E3627COTK3WNA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGY37I62TDUAZT3E3627COTK3WNA"
"B002WWF4IM","I hate it! It's not that it doesn't fit right","Amazon Customer","October 20, 2015",1,"Kiwi",1,"I hate it!  It's not that it doesn't fit right, it's that it doesn't stay together.  Magnets let lose while my granddaughter was in it....several times. And she was a premie...so it's not that she was too big for it.  If anyone reading this wants it anyway, I'll sell it to you for $5 (hassle of sending it) plus shipping.  Contact me at kellie@topdesignsinc.com",,"https://www.amazon.com/gp/profile/amzn1.account.AGZSVG3RXZQ2GN7MTCKGLHVKEFTQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGZSVG3RXZQ2GN7MTCKGLHVKEFTQ"
"B002WWF4IM","Five Stars","LA","October 15, 2015",1,"White",5,"perfect. fits every sink and easy to use and dry.",,"https://www.amazon.com/gp/profile/amzn1.account.AF6DX7YABY5ZXQ74V3FUUBJJLNVQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF6DX7YABY5ZXQ74V3FUUBJJLNVQ"
"B002WWF4IM","Four Stars","Judith Byrd","October 14, 2015",1,"White",4,"ORDERED AS A GIFT",,"https://www.amazon.com/gp/profile/amzn1.account.AHGHAVRRTPROOZC7XXCD3PTUM2SA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHGHAVRRTPROOZC7XXCD3PTUM2SA"
"B002WWF4IM","Five Stars","Marilyn Pedraza","October 14, 2015",1,"Aqua",5,"I love this thing.  Unfortunately, I had to return it because my sink is too small....WAH!",,"https://www.amazon.com/gp/profile/amzn1.account.AEFD5TCQIDTSSGSYXNS43DCGV3QA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFD5TCQIDTSSGSYXNS43DCGV3QA"
"B002WWF4IM","This item is horrible","NicPej","October 12, 2015",1,"White",1,"This has got to be the worst item ever. My husband and I, and all my friends hate it and feel it is the biggestttttt waste of money ever. We threw it away. It's not safe for babies.",,"https://www.amazon.com/gp/profile/amzn1.account.AFFW27V6SY2JX2X2KJRQ64P6WJTA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFFW27V6SY2JX2X2KJRQ64P6WJTA"
"B002WWF4IM","Five Stars","Amazon Customer","October 9, 2015",1,"White",5,"the perfect tub!",,"https://www.amazon.com/gp/profile/amzn1.account.AGTMPQOUNNVA42ROVLSHZLHPHBZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGTMPQOUNNVA42ROVLSHZLHPHBZA"
"B002WWF4IM","5 Stars","Jessica Kelman","September 28, 2015",0,"White",5,"Loved it!  No bending over, fit in all of my sinks and hangs flat to dry in no time.  Much better than the baby tubs that take up all that space.  My son loved it!  Would recommend to any new mother.",,"https://www.amazon.com/gp/profile/amzn1.account.AG756CPLKMTDRBSKLHEPV3DB6D7A/ref=cm_cr_arp_d_pdp?ie=UTF8","AG756CPLKMTDRBSKLHEPV3DB6D7A"
"B002WWF4IM","Five Stars","Marjorie Acevedo","September 28, 2015",1,"White",5,"Great gift idea!",,"https://www.amazon.com/gp/profile/amzn1.account.AEVLDHWYODKXHXTOJN4NV32L6SIQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEVLDHWYODKXHXTOJN4NV32L6SIQ"
"B002WWF4IM","Our pudge loved this tub!","NorCalNapTime","September 19, 2015",0,"White",5,"We used this tub from the time my little one was a few weeks old until she was almost 6 months old.  We have a small house so it was nice that the tub unfolded flat and was easy to wipe down clean/dry and store.  Our only problem was our sink spout protruded and we were worried she would cut herself or hurt herself on it as she started using her arms and legs more.  We took a washcloth and placed it around it with a hairband to secure it solving the problem.  The Puj Tub used a small amount of water but enough to make her comfy and warm.  It was nice having her at sink height since I had an emergency c section which left me sore for weeks afterwards.  Overall, this is a great product and I would recommend it to anyone as a baby gift or something to have in your home for your own baby.",,"https://www.amazon.com/gp/profile/amzn1.account.AGL5E5TGKTLILIICXNPWHZA4CD2Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AGL5E5TGKTLILIICXNPWHZA4CD2Q"
"B002WWF4IM","not for big babies?","TawnyJ","September 17, 2015",1,"Aqua",2,"it collapses in the sink EVERY TIME we use it! my son (is a big baby granted) can't use this tub with out it coming unsnapped and then it just looks uncomfortable. I really wanted to love this product but I kind of hate it!! Its only saving grace is that i can store it flat on the back of the door.",,"https://www.amazon.com/gp/profile/amzn1.account.AHZN3WYCQDLZ5XF5Q6UOTO5PPPZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHZN3WYCQDLZ5XF5Q6UOTO5PPPZA"
"B002WWF4IM","Five Stars","samira","September 15, 2015",0,"Aqua",5,"Amazing product.. But I had already received a Puj as a gift",,"https://www.amazon.com/gp/profile/amzn1.account.AE26ODRTGPILF3LDUANKKSXONQOA/ref=cm_cr_arp_d_pdp?ie=UTF8","AE26ODRTGPILF3LDUANKKSXONQOA"
"B002WWF4IM","Five Stars","MARCENE","September 7, 2015",0,"White",5,"Service and product great",,"https://www.amazon.com/gp/profile/amzn1.account.AG4L7PVEE527EUYJWAZAES6WACGA/ref=cm_cr_arp_d_pdp?ie=UTF8","AG4L7PVEE527EUYJWAZAES6WACGA"
"B002WWF4IM","Five Stars","Carla Fong","September 5, 2015",1,"White",5,"Good quality and arrived quickly. Thank you",,"https://www.amazon.com/gp/profile/amzn1.account.AETI7DWL7K6ZL7MRCEASWCQGINRQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AETI7DWL7K6ZL7MRCEASWCQGINRQ"
"B002WWF4IM","More like a towel drying rack for your infant to have ...","Michael Langford","August 28, 2015",1,"White",3,"The drains go a little too much on the safety side and not enough of the ""bath"" side. More like a towel drying rack for your infant to have water poured over them. Our little girl gets chilly in it",,"https://www.amazon.com/gp/profile/amzn1.account.AHS7J3DTYFH3ZB7ZTUBPWPUO77IA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHS7J3DTYFH3ZB7ZTUBPWPUO77IA"
"B002WWF4IM","Five Stars","N","August 26, 2015",1,"Aqua",5,"Love it!!! Fits perfectly into our bathroom sink!!!",,"https://www.amazon.com/gp/profile/amzn1.account.AFETWS6VNTMV3VSATI56UZLZXZSA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFETWS6VNTMV3VSATI56UZLZXZSA"
"B002WWF4IM","Five Stars","SQ","August 21, 2015",0,"White",5,"Great gift.",,"https://www.amazon.com/gp/profile/amzn1.account.AF6LSQZLEWRTLK2WUZ4AR6IK62NQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AF6LSQZLEWRTLK2WUZ4AR6IK62NQ"
"B002WWF4IM","Great","Kimberly J. Stalnaker","August 17, 2015",1,"White",5,"This was a gift and the new parents loved it.",,"https://www.amazon.com/gp/profile/amzn1.account.AHAII54TYUWBQSLA5HHII2EUKACA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHAII54TYUWBQSLA5HHII2EUKACA"
"B002WWF4IM","Five Stars","HG","August 16, 2015",1,"White",5,"Easiest way to bath an infant",,"https://www.amazon.com/gp/profile/amzn1.account.AFWR3GOMYVLB6LJ52AJJK4HYY63A/ref=cm_cr_arp_d_pdp?ie=UTF8","AFWR3GOMYVLB6LJ52AJJK4HYY63A"
"B002WWF4IM","Five Stars","L. A. T. Silva","August 11, 2015",1,"White",5,"Great product. arrived super fast.",,"https://www.amazon.com/gp/profile/amzn1.account.AFY5MBMHUEM5DCQ3K2VPHK7RJT2A/ref=cm_cr_arp_d_pdp?ie=UTF8","AFY5MBMHUEM5DCQ3K2VPHK7RJT2A"
"B002WWF4IM","New moms, this tub is a must have!","Monica","August 10, 2015",0,"White",5,"We loved this tub so much! We used this tub for 2 babies for about 2 months each. The tub fit fine in both the kitchen and bathroom sinks. it is nice and comfy, and hugs baby just right. There is no temperate indicator on this so that would be a nice add on, especially for the price.I recommend to any new mom.",,"https://www.amazon.com/gp/profile/amzn1.account.AG4J4THSBK5POFKQACPPF3PEX3VA/ref=cm_cr_arp_d_pdp?ie=UTF8","AG4J4THSBK5POFKQACPPF3PEX3VA"
"B002WWF4IM","This may be the best baby product invention ever","nancy h. greene","August 8, 2015",1,"White",5,"I discovered this when our son and his wife got one for bathing our new twins grandchildren. This may be the best baby product invention ever! I immediately ordered this for some young friends expecting their first child. It makes bathing a new baby a breeze and takes all the scary out of this adventure. I highly recommend this product. I wish it had been my brain storm. Kudos to the inventor!",,"https://www.amazon.com/gp/profile/amzn1.account.AEIJX3E7C3GISCG3VN5FW2JKMZIA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEIJX3E7C3GISCG3VN5FW2JKMZIA"
"B002WWF4IM","Five Stars","Chris DeVille","August 8, 2015",1,"White",5,"Our newborn loves her baths in the kitchen sink with this thing!",,"https://www.amazon.com/gp/profile/amzn1.account.AGECLECZHG5Y7EX7POU6TS2GAE6A/ref=cm_cr_arp_d_pdp?ie=UTF8","AGECLECZHG5Y7EX7POU6TS2GAE6A"
"B002WWF4IM","Hard to be sure it will fit your sinks","Danielle Farley","August 6, 2015",1,"White",1,"I think this tub is good in theory.  But it does not work for deep kitchen sinks (like we have) or shallow bathroom sinks (like we have).  My baby kept sliding down in the kitchen sink.  The tub would not fit in our bathroom sinks.I just wasted $30 something dollars.",,"https://www.amazon.com/gp/profile/amzn1.account.AFVVTW4P4DEAIUVY3KKVPQGFWUDA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFVVTW4P4DEAIUVY3KKVPQGFWUDA"
"B002WWF4IM","My daughter-in-law picked this tub out. I purchased it ...","C. Nazzaro","August 5, 2015",0,"White",5,"My daughter-in-law picked this tub out. I purchased it for her baby shower.  I know she was excited to receive it.",,"https://www.amazon.com/gp/profile/amzn1.account.AFFUYC7HAL7H2ZJISH6WRTOSSMHA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFFUYC7HAL7H2ZJISH6WRTOSSMHA"
"B002WWF4IM","Five Stars","mahmoud maali","July 28, 2015",1,"Aqua",5,"Wife and baby very happy with the product",,"https://www.amazon.com/gp/profile/amzn1.account.AHTF3M5463AEXKTTG3JHWGYCB4NA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHTF3M5463AEXKTTG3JHWGYCB4NA"
"B002WWF4IM","Five Stars","Jose Nunez","July 27, 2015",1,"White",5,"Excelent product.",,"https://www.amazon.com/gp/profile/amzn1.account.AFIHINVQGQ7J2LWVSHPQUZDSNKRA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFIHINVQGQ7J2LWVSHPQUZDSNKRA"
"B002WWF4IM","Video Review","Brian","July 17, 2015",0,"White",5,"Both my kids loved this tub. Fits in a carry-on.http://youtu.be/RYWQDngWwsc",,"https://www.amazon.com/gp/profile/amzn1.account.AHCDGH7K2VKBNC3ZDXG7OG54ZPFQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHCDGH7K2VKBNC3ZDXG7OG54ZPFQ"
"B002WWF4IM","2 stars for misleading Origin on product description: said ...","Ashley TL","July 16, 2015",1,"White",2,"2 stars  for misleading Origin on product description: said USA, but is actually  made in Taiwan. Will update after use.",,"https://www.amazon.com/gp/profile/amzn1.account.AFQJPP22XU3FJWPNTC3IUXIJQELQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AFQJPP22XU3FJWPNTC3IUXIJQELQ"
"B002WWF4IM","Three Stars","pawichiz","July 14, 2015",1,"Aqua",3,"we ended up not using it because our baby was too big so she didn't fit... :(",,"https://www.amazon.com/gp/profile/amzn1.account.AGIJWPVDRQQWW5KWANB3TVOLPWWQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGIJWPVDRQQWW5KWANB3TVOLPWWQ"
"B002WWF4IM","not a fan","Cinderella","July 10, 2015",1,"Aqua",1,"I was excited to get this because I thought it would be less clunky when not in use but it did not work with our sink and couldn't be used any other way that I could find. We ended up getting a baby bathtub as a gift that is more traditional and works way better than this product.",,"https://www.amazon.com/gp/profile/amzn1.account.AEEJ3YLXRVRP7QEWN6WCD4Q6LSAA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEEJ3YLXRVRP7QEWN6WCD4Q6LSAA"
"B002WWF4IM","Finally!  A content and happy bath experience!  Works in kitchen sink too.","Luci","July 8, 2015",0,"Aqua",5,"We used a regular infant tub with our first daughter and she always hated baths (even one with an infant sling).  With our second, I was determined to have a better experience with bath time.  So, we got this and it has been AMAZING.  She loves it and is 100% content during every bath.  Now that she is 4 months, I thought she seemed a little big for it, so I tried switching her to our other bath tub and she screamed.  I switched back to this Puj tub and she was happy again.  It's amazing how a piece of foam can be so simple, but work so well, it's worth the price.Also, it says it should go in a round sink.  We don't have a round bathroom sink, but I use it in our (rectangle) kitchen sink and put a bowl underneath it to support it and it works great.  Easiest bath time ever!!  LOVE this bathtub!",,"https://www.amazon.com/gp/profile/amzn1.account.AH7IOUOWPESXJ4GI5UC35V4H6FCQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH7IOUOWPESXJ4GI5UC35V4H6FCQ"
"B002WWF4IM","Five Stars","The Review Guyyyy","July 8, 2015",1,"White",5,"Great product, would recommend!  My wife loves it!",,"https://www.amazon.com/gp/profile/amzn1.account.AEM5DKZ2TG47SZLF26O45WH24IZQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEM5DKZ2TG47SZLF26O45WH24IZQ"
"B002WWF4IM","Five Stars","carol j. Di  Pasquale","July 6, 2015",1,"White",5,"Can't say enough about the Puj Tub!!!! Every mom should have one for their newborn!!",,"https://www.amazon.com/gp/profile/amzn1.account.AEXRWZ7TARBLJD5WXNML7I2JZVKQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEXRWZ7TARBLJD5WXNML7I2JZVKQ"
"B002WWF4IM","The seller was super nice about making the refund and not charging us ...","Camron Shodja","July 5, 2015",1,"Aqua",1,"This thing is so dangerous. My baby almost fell out of it so many times. We tried in different sinks to see if that was the problem but it wasn't. The seller was super nice about making the refund and not charging us shipping etc. So we really like the seller a lot but not the product.",,"https://www.amazon.com/gp/profile/amzn1.account.AELASZTXMTJRVNSF3POQYJFHMPQA/ref=cm_cr_arp_d_pdp?ie=UTF8","AELASZTXMTJRVNSF3POQYJFHMPQA"
"B002WWF4IM","This is a great alternative to those other infant tubs","Sarah P.","July 4, 2015",1,"Aqua",5,"This is a great alternative to those other infant tubs!  I like the texture.  I like the convenience of hanging flat.  My infant fit in it perfectly and I didn't have to work so much about his neck.  Most importantly for me I have arthritis and not having to kneel down to wash the baby is a lifesaver.",,"https://www.amazon.com/gp/profile/amzn1.account.AGBDICVGRIIKJGAV7V7XLUS7I4CA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGBDICVGRIIKJGAV7V7XLUS7I4CA"
"B002WWF4IM","Love the Puj Tub","Chloe","June 29, 2015",1,"White",5,"Love the Puj Tub! Fits perfectly in bathroom sink, so it is easier on your back. The cushy material is comfortable for baby and is designed well to allow some water to stay in tub but has holes/slits that allow for overflow. When it arrived, I was unsure if I would like it, but after using it, I love it! Great find.",,"https://www.amazon.com/gp/profile/amzn1.account.AFED4J3HFTGC23IMM22NKYVPGMCA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFED4J3HFTGC23IMM22NKYVPGMCA"
"B002WWF4IM","It looked great on the box","Daniel McDonald","June 29, 2015",0,"Aqua",5,"It looked great on the box.  Bought it for a Baby Shower gift, so never took it out of the box.",,"https://www.amazon.com/gp/profile/amzn1.account.AHE3X7WCNLD35RCJIHRAOEM6C3OA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHE3X7WCNLD35RCJIHRAOEM6C3OA"
"B002WWF4IM","Five Stars","Anita Messer","June 29, 2015",1,"Kiwi",5,"Certainly a lot easier to tote around than what they had when I had my children!",,"https://www.amazon.com/gp/profile/amzn1.account.AHM3CXWBBRGIYOVCQTQWEG3JQDZA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHM3CXWBBRGIYOVCQTQWEG3JQDZA"
"B002WWF4IM","Five Stars","Eric Lee","June 24, 2015",1,"White",5,"easy to use! good quality!",,"https://www.amazon.com/gp/profile/amzn1.account.AEARBL2YET4WPBFJGNK4HWKHSQYA/ref=cm_cr_arp_d_pdp?ie=UTF8","AEARBL2YET4WPBFJGNK4HWKHSQYA"
"B002WWF4IM","maybe would do better in a bigger sink","T&amp;L","June 22, 2015",1,"White",1,"Wouldn't stay snapped together, maybe would do better in a bigger sink. I used it twice and will never use it again.",,"https://www.amazon.com/gp/profile/amzn1.account.AG4BVXI576YSKZMQW7RHJQJC6LDQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AG4BVXI576YSKZMQW7RHJQJC6LDQ"
"B002WWF4IM","Doesn't fit most sinks and collapses.","Blue Apple","June 16, 2015",0,"White",1,"This tub does not fit any of sinks in my house, and they aren't odd sizes by any means. I managed to kinda get it to fit in the kitchen sink using a yoga block, however it also is only held together by magnets, which come apart when the baby squirms and moves, which causes all of the water to drain out. I would not recommend this product, and I cannot return it because it was a baby shower present, and I don't have the receipt.",,"https://www.amazon.com/gp/profile/amzn1.account.AEFVUJOTSNE2IATHIOMYCPB3ZFPQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFVUJOTSNE2IATHIOMYCPB3ZFPQ"
"B002WWF4IM","This tub is great for 2 months and unless you have a high ...","Brian J. Hill","June 6, 2015",0,"White",1,"This tub is great for under 2 months and unless you have a high faucet like in the picture then forget about it. Most bathrooms do not have a spout 18"" above the child. What happens is the spout of the faucet will rub against the babies knee and is very uncomfortable. If you only need a tub for two months its amazing but when the child grows (our baby is very average for a three month old) the tub is too small",,"https://www.amazon.com/gp/profile/amzn1.account.AHIMYRK3XPIKNKVCOPW7O4XV6DNQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHIMYRK3XPIKNKVCOPW7O4XV6DNQ"
"B002WWF4IM","Five Stars","Stacey Peterson","June 4, 2015",1,"White",5,"This is wonderful!! Such a space saver!",,"https://www.amazon.com/gp/profile/amzn1.account.AGQWZCTD3GD5USZHTC7OEAPHDAJQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AGQWZCTD3GD5USZHTC7OEAPHDAJQ"
"B002WWF4IM","""Not Too Hot, Please.""","It's A New World","May 19, 2015",0,"White",5,"PLEASE... fill your tub first and check the temperature so your baby doesn't get scald. There's an overflow outlet if you add in too much water. I'd even suggest covering a hot faucet with a towel. You can't be too careful.",,"https://www.amazon.com/gp/profile/amzn1.account.AESGQEOXYTC7LFLQN7WA23DJMK6Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AESGQEOXYTC7LFLQN7WA23DJMK6Q"
"B002WWF4IM","Better off using a towel in the tub","Cecilia VanDyke","May 14, 2015",1,"Aqua",3,"I was excited for the space saving feature of this collapsible baby tub. Overall it's a great design. Easy to use with one hand. But it doesn't fit a single sink in my house. If I hadn't thrown the box away I would have returned it. Way too expensive for what it is. I almost didn't buy it and wish I hadn't. I ended up using just a folded towel in my tub until my son could hold himself up enough that the sink wasn't so difficult and by then he didn't need this tub.",,"https://www.amazon.com/gp/profile/amzn1.account.AHSJJVDRJ3DBDA6ETJHXXD55OCLA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHSJJVDRJ3DBDA6ETJHXXD55OCLA"
"B002WWF4IM","Five Stars","kayleen amero","May 13, 2015",1,"Aqua",5,"Fast shipping . Can't wait to use it for our little guy",,"https://www.amazon.com/gp/profile/amzn1.account.AGIHNOAERG6PFZVRELYU7R3VWEAA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGIHNOAERG6PFZVRELYU7R3VWEAA"
"B002WWF4IM","Five Stars","Mackenzie Hill","May 6, 2015",1,"Kiwi",5,"Love it! A must for c-section moms!",,"https://www.amazon.com/gp/profile/amzn1.account.AFB6F4PCTQMQGPYN3W2UCH42TVYA/ref=cm_cr_arp_d_pdp?ie=UTF8","AFB6F4PCTQMQGPYN3W2UCH42TVYA"
"B002WWF4IM","Five Stars","tatiana reyes","May 3, 2015",1,"White",5,"my son loved using this bath, i loved that you could hang dry after use",,"https://www.amazon.com/gp/profile/amzn1.account.AHF3RKL2RGQI57E3GFHS23IJWWPA/ref=cm_cr_arp_d_pdp?ie=UTF8","AHF3RKL2RGQI57E3GFHS23IJWWPA"
"B002WWF4IM","No meltdown at bath time","Jamie Guenther","May 3, 2015",1,"White",5,"My 6 week old infant enjoyed bath time with this tub. I purchased a larger tub and tried using it and he completely freaked out. The Puj cradles him and is soft.",,"https://www.amazon.com/gp/profile/amzn1.account.AEFGGRIE2N2KL3PIJJZIIYTUZ3OQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AEFGGRIE2N2KL3PIJJZIIYTUZ3OQ"
"B002WWF4IM","It was easy to dry and store as well","Monique","April 30, 2015",1,"Aqua",5,"Used it with our twins who were born weighing 5lbs 3oz and 5lbs 1oz. it was extremely convenient bathing such tiny babies, and being able to use it in the bathroom sink. Helped with being able to stand and bathe the babies given I was recovering from my C-section too. We used it for about 4-5 months. It was easy to dry and store as well. Now for our third baby, we will be purchasing a new one - I had expected the one we had to work out but it has discoloration and possibly has gotten some mold on it too. Will not risk it with the little one. Than said, it is expensive!",,"https://www.amazon.com/gp/profile/amzn1.account.AHGWQBYJ3BSL7IOQTKBH2RJEN77Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHGWQBYJ3BSL7IOQTKBH2RJEN77Q"
"B002WWF4IM","It's great itme and helped a lot","Firas Majeed","April 29, 2015",1,"White",4,"It's great itme and helped a lot .the only thing i dont like is the price it kind of expensive !",,"https://www.amazon.com/gp/profile/amzn1.account.AHSLZGJRBXGZVM7NCRK6KA4X6X2A/ref=cm_cr_arp_d_pdp?ie=UTF8","AHSLZGJRBXGZVM7NCRK6KA4X6X2A"
"B002WWF4IM","This tub is great for the first couple of months","Erin Weber","April 29, 2015",0,"White",3,"This tub is great for the first couple of months, but our baby quickly grew out of it. Now we have to buy a different tub. It's a little expensive for only a couple months of use.",,"https://www.amazon.com/gp/profile/amzn1.account.AHJJIOOINZQZ54TMMTPF5EKBXORQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AHJJIOOINZQZ54TMMTPF5EKBXORQ"
"B002WWF4IM","... this tub with my other 2 boys and I loved it! I prefer to use it in the ...","Kim","April 23, 2015",1,"Kiwi",5,"I used this tub with my other 2 boys and I loved it! I prefer to use it in the kitchen sink mostly! This is a must have on your baby list! One of my favorite things!",,"https://www.amazon.com/gp/profile/amzn1.account.AE5GTRBQPNG3UIAPVAYPNVOU4IFA/ref=cm_cr_arp_d_pdp?ie=UTF8","AE5GTRBQPNG3UIAPVAYPNVOU4IFA"
"B002WWF4IM","it was great to have one item that was space saving","Alicia Johnson","April 12, 2015",1,"White",5,"most baby stuff takes up so much space! it was great to have one item that was space saving. and baby is 6 months old and still using this bath!",,"https://www.amazon.com/gp/profile/amzn1.account.AGMPL63WQGCZAFM7FZR7NQUEJYMA/ref=cm_cr_arp_d_pdp?ie=UTF8","AGMPL63WQGCZAFM7FZR7NQUEJYMA"
"B002WWF4IM","No hassles bath time","Makana Shook","March 29, 2015",1,"Kiwi",5,"Easy to store & quick to dry!",,"https://www.amazon.com/gp/profile/amzn1.account.AF5YAIPTEV2SKU2V5OI66VWLBXMA/ref=cm_cr_arp_d_pdp?ie=UTF8","AF5YAIPTEV2SKU2V5OI66VWLBXMA"
"B002WWF4IM","Five Stars","Steven C. McMillen","March 26, 2015",1,"White",5,"works great",,"https://www.amazon.com/gp/profile/amzn1.account.AHLX2XFNQGQ4CX2BA2WSUHHGCG3A/ref=cm_cr_arp_d_pdp?ie=UTF8","AHLX2XFNQGQ4CX2BA2WSUHHGCG3A"
"B002WWF4IM","Five Stars","Nancy","March 19, 2015",1,"Kiwi",5,"Bought as a gift, and she's ranting and raving about it!",,"https://www.amazon.com/gp/profile/amzn1.account.AHPGXBF3WQQOVWNKQUW53IFT5X2Q/ref=cm_cr_arp_d_pdp?ie=UTF8","AHPGXBF3WQQOVWNKQUW53IFT5X2Q"
"B002WWF4IM","A more durable material would make it perfect","T. Haralson","March 14, 2015",1,"Aqua",3,"I don't remember seeing this product when shopping for my first baby. I was happy to see this as an alternative to bathtub bathing, which can get to my back at times. While I am very happy with the way this tub fits in my sinks (both in my regular sink and in my glass vessel sinks), I cannot get beyond the fact that it's made of styrofoam, or something similar to it. When I took it out of the box, I thought it must have been a joke. Yes, the design is innovative and space-saving, but I put a little dent in it right away. I thought it would be made of some more durable material, like a lightweight rubber (like a bathmat). I couldn't believe I spent nearly $50 for something that could be damaged so easily. That being said, it is great for what it is. It saves space, it's compatible with all of my sinks, and it will save my back (at least for a few months) with bathing my baby. If it were made of a more durable material, I would definitely have given it 5 stars.",,"https://www.amazon.com/gp/profile/amzn1.account.AH5FKFKK3UE6SEFZF6LIYU7JNWKQ/ref=cm_cr_arp_d_pdp?ie=UTF8","AH5FKFKK3UE6SEFZF6LIYU7JNWKQ"
